date,communication_services,consumer_discretionary,consumer_staples,energy,financials,health_care,industrials,information_technology,materials,utilities,sp_500
2017-03-21,241.27,280.04,379.28,325.06,164.48,330.62,283.91,130.56,273.7,300.78,4053.12
2017-03-22,241.15,280.39,378.75,324.72,164.15,330.92,284.98,131.6,274.44,301.93,4060.88
2017-03-23,240.7,280.93,377.8,323.56,164.51,329.71,284.56,131.18,275.67,301.19,4056.62
2017-03-24,240.92,281.41,376.81,322.08,164.36,329.63,283.74,131.24,273.09,302.41,4053.18
2017-03-27,240.86,281.46,376.62,320.77,163.56,330.83,282.74,131.38,274.01,301.02,4049.06
2017-03-28,241.98,283.63,377.67,324.9,165.8,331.0,285.8,132.32,277.02,301.2,4078.44
2017-03-29,242.96,285.23,378.19,328.86,164.94,331.0,285.67,132.6,277.2,299.94,4083.45
2017-03-30,243.75,286.0,377.26,330.41,166.95,331.0,287.2,132.79,277.23,297.9,4095.52
2017-03-31,243.22,286.07,376.39,329.18,165.76,330.12,286.35,132.65,277.03,298.78,4086.29
2017-04-03,243.92,284.84,375.8,328.61,165.27,330.42,285.72,132.46,275.94,298.78,4079.71
2017-04-04,243.73,284.43,376.78,330.95,165.01,330.26,286.27,132.48,277.04,299.77,4082.46
2017-04-05,242.87,283.79,376.21,329.84,163.87,329.21,285.41,132.07,276.76,301.34,4070.28
2017-04-06,242.5,284.81,375.95,332.47,164.79,329.65,286.28,132.01,278.12,300.89,4078.98
2017-04-07,241.96,283.81,376.91,331.18,164.22,330.24,286.58,131.92,277.96,299.28,4075.63
2017-04-10,241.75,284.82,377.93,333.74,163.8,329.71,287.23,131.73,277.96,299.93,4078.59
2017-04-11,241.24,284.69,378.13,333.47,163.37,329.26,287.66,131.17,277.33,299.86,4073.14
2017-04-12,241.42,283.55,379.84,332.33,161.92,329.35,283.87,130.65,273.96,302.07,4057.87
2017-04-13,240.48,281.69,377.82,326.25,159.89,328.46,281.94,130.15,271.24,300.97,4030.23
2017-04-17,242.73,284.37,380.54,326.87,162.45,329.47,284.82,131.42,273.27,302.47,4064.96
2017-04-18,242.75,284.54,382.47,324.03,161.11,326.14,284.05,131.32,272.94,302.96,4053.23
2017-04-19,243.04,284.81,380.64,319.42,160.68,327.01,284.4,131.22,273.17,300.96,4046.67
2017-04-20,244.47,287.65,379.7,320.67,163.18,328.81,287.53,132.5,276.06,299.78,4077.32
2017-04-21,243.5,287.07,378.8,319.3,161.69,327.18,287.71,132.49,275.96,301.39,4064.95
2017-04-24,245.3,288.83,382.45,321.03,165.24,330.28,291.49,134.21,279.22,302.85,4109.06
2017-04-25,247.29,291.17,383.72,324.04,166.61,331.8,293.06,135.05,283.67,302.57,4134.1
2017-04-26,248.2,292.63,380.62,322.74,166.67,333.47,292.64,134.7,283.47,301.44,4132.12
2017-04-27,248.7,294.24,380.07,319.22,165.85,334.34,292.6,135.52,282.87,302.41,4134.7
2017-04-28,250.45,292.98,380.06,319.63,164.3,335.13,291.35,135.97,280.85,301.07,4126.81
2017-05-01,251.09,293.19,378.11,318.92,165.14,335.62,290.39,137.12,280.51,299.11,4133.97
2017-05-02,251.39,293.73,376.03,317.34,165.09,336.67,291.96,137.54,281.12,299.86,4138.89
2017-05-03,249.52,292.0,376.53,318.38,166.15,335.39,292.23,137.38,278.36,298.49,4134.21
2017-05-04,248.78,291.68,379.45,312.35,166.54,337.38,292.37,137.42,278.85,299.73,4136.77
2017-05-05,250.19,293.3,380.39,317.41,166.37,337.18,294.02,137.85,282.83,301.41,4153.72
2017-05-08,250.6,294.04,380.28,319.65,166.2,335.25,293.15,138.46,280.33,301.31,4154.17
2017-05-09,250.17,295.51,378.78,316.91,165.45,335.51,293.72,138.67,278.34,298.73,4150.04
2017-05-10,250.23,294.69,379.11,320.84,165.91,334.54,292.68,139.2,279.34,299.27,4155.85
2017-05-11,250.08,292.93,379.46,320.27,165.04,334.76,292.66,139.06,278.73,299.58,4147.8
2017-05-12,249.93,292.4,378.57,319.25,164.3,334.14,290.77,139.5,278.24,301.14,4141.72
2017-05-15,249.94,292.39,380.05,321.33,165.56,336.18,292.09,140.28,280.59,302.3,4161.86
2017-05-16,249.5,291.43,379.42,319.97,165.84,334.89,291.72,141.04,280.58,299.88,4159.59
2017-05-17,243.72,286.78,378.82,316.73,160.8,330.64,285.94,137.1,274.61,300.82,4084.83
2017-05-18,246.49,288.49,379.07,316.37,161.3,332.02,286.4,137.91,274.59,301.98,4099.94
2017-05-19,248.03,290.17,381.1,320.29,162.67,332.95,290.3,138.59,277.07,302.95,4127.75
2017-05-22,249.37,291.76,383.46,319.75,163.15,333.73,292.33,139.91,277.17,305.67,4149.11
2017-05-23,249.84,290.58,383.75,320.28,164.48,334.89,292.91,140.03,277.59,306.39,4156.8
2017-05-24,251.35,291.63,385.6,318.88,164.42,335.69,293.09,140.7,279.56,308.47,4167.26
2017-05-25,253.68,294.34,388.32,313.18,164.82,337.39,294.91,141.8,279.02,310.79,4186.17
2017-05-26,254.15,295.29,389.61,313.44,164.72,336.68,295.26,141.84,279.82,310.65,4187.86
2017-05-30,255.37,295.4,389.58,309.46,163.47,336.19,294.92,142.28,279.51,311.69,4183.26
2017-05-31,255.08,296.15,390.66,308.22,162.21,337.65,295.46,141.85,280.42,313.29,4181.79
2017-06-01,256.06,298.79,393.5,310.27,164.16,341.65,297.49,142.25,283.59,315.54,4213.81
2017-06-02,257.39,300.01,394.86,306.6,163.55,343.65,298.95,143.73,284.63,315.99,4229.48
2017-06-05,257.36,299.02,395.24,307.14,163.68,342.64,297.67,143.84,283.4,314.47,4224.44
2017-06-06,256.19,296.53,394.18,310.83,163.0,341.65,295.78,143.58,283.76,313.93,4212.71
2017-06-07,256.94,297.21,393.94,306.38,164.36,342.61,295.4,143.97,284.05,315.05,4219.93
2017-06-08,256.61,295.28,390.9,305.53,166.23,341.9,296.31,144.48,285.0,312.31,4221.14
2017-06-09,252.75,294.01,390.72,313.09,169.44,344.06,297.53,140.53,288.8,312.29,4217.65
2017-06-12,252.68,293.7,390.52,315.21,169.73,343.61,298.9,139.39,287.28,311.63,4213.73
2017-06-13,253.41,295.5,391.02,317.31,170.48,344.16,299.94,140.58,291.07,312.19,4233.5
2017-06-14,252.93,295.31,393.37,311.51,170.81,345.81,299.65,139.84,287.99,314.05,4229.5
2017-06-15,252.57,293.99,392.7,309.39,170.18,345.52,301.51,139.18,285.41,315.86,4220.57
2017-06-16,252.49,293.92,388.8,314.7,170.0,346.01,302.62,138.92,286.6,317.38,4221.79
2017-06-19,254.89,296.3,390.73,312.55,171.66,349.74,304.3,141.23,289.02,316.2,4257.07
2017-06-20,252.01,292.59,389.27,308.65,170.27,350.91,300.8,140.13,287.39,316.36,4228.59
2017-06-21,252.82,292.91,387.96,303.72,168.94,355.21,298.8,141.07,284.17,314.32,4226.39
2017-06-22,252.15,292.38,385.41,303.33,167.86,358.96,298.22,141.14,284.68,312.96,4224.49
2017-06-23,253.04,292.11,385.59,305.61,167.1,358.63,299.38,142.08,285.66,311.82,4231.08
2017-06-26,252.59,292.93,387.11,304.88,167.99,358.06,299.33,141.24,286.6,314.25,4232.45
2017-06-27,248.31,290.76,383.67,304.36,168.85,354.77,296.88,138.88,284.7,310.32,4198.28
2017-06-28,251.43,293.63,385.25,306.09,171.56,356.65,299.57,140.73,287.22,307.51,4235.85
2017-06-29,247.34,290.78,380.73,306.47,172.68,353.51,297.12,138.15,284.06,305.0,4199.51
2017-06-30,247.08,292.47,381.53,307.59,172.58,353.12,299.41,137.99,285.37,304.62,4206.1
2017-07-03,245.76,291.93,381.09,313.76,174.96,353.65,301.18,136.82,287.96,302.98,4216.1
2017-07-05,247.11,291.23,380.85,307.44,175.38,355.67,302.09,138.28,286.85,301.83,4222.81
2017-07-06,244.62,288.35,378.83,304.05,174.22,351.08,299.17,137.09,285.66,301.43,4184.31
2017-07-07,246.59,290.73,378.62,303.76,175.2,353.08,301.41,138.81,287.13,301.86,4211.13
2017-07-10,248.12,291.37,376.01,304.57,174.9,352.06,301.96,139.94,288.92,301.37,4215.05
2017-07-11,248.46,290.8,374.91,306.16,173.71,351.8,301.87,140.44,288.5,301.28,4211.79
2017-07-12,251.66,292.99,376.97,307.07,173.91,354.22,303.61,142.27,291.79,303.83,4242.82
2017-07-13,251.32,293.22,377.01,308.44,174.98,354.52,303.47,142.74,291.51,302.76,4250.85
2017-07-14,252.78,294.04,379.87,310.1,174.08,356.79,304.89,144.02,292.97,304.4,4270.76
2017-07-17,252.61,294.79,380.15,309.68,173.85,355.7,304.62,144.1,293.46,305.59,4270.63
2017-07-18,255.12,296.02,380.24,308.17,173.37,355.88,303.88,144.87,292.17,306.43,4273.25
2017-07-19,256.71,297.53,381.65,312.49,173.73,358.74,304.36,145.68,295.37,307.88,4296.48
2017-07-20,257.66,296.79,381.44,311.43,173.63,360.96,302.51,145.74,292.9,309.92,4296.02
2017-07-21,258.27,297.13,382.43,308.67,173.58,360.73,301.85,145.63,292.91,312.29,4294.44
2017-07-24,258.53,296.04,381.02,307.76,174.12,360.39,300.67,146.0,292.51,309.39,4289.94
2017-07-25,256.17,298.24,383.81,311.65,176.32,357.95,300.48,145.74,295.89,307.81,4302.47
2017-07-26,258.02,298.19,383.94,311.96,175.25,356.84,300.95,146.03,294.01,310.52,4303.7
2017-07-27,262.16,300.26,387.38,315.11,174.34,354.41,299.32,144.84,292.96,311.25,4299.83
2017-07-28,263.11,298.05,383.84,314.51,174.41,356.19,299.96,144.72,291.91,310.84,4294.17
2017-07-31,262.25,297.86,383.51,315.23,175.49,355.74,299.54,143.94,289.62,312.0,4291.06
2017-08-01,262.74,298.51,383.14,315.42,176.91,354.96,298.89,144.7,290.1,313.58,4301.58
2017-08-02,260.96,297.72,382.87,314.44,177.09,354.33,300.25,145.41,290.3,315.05,4304.27
2017-08-03,260.39,296.84,382.28,310.27,176.35,354.93,301.66,144.93,288.22,316.42,4295.44
2017-08-04,260.43,296.91,381.56,311.35,177.62,354.16,302.37,145.32,289.61,315.5,4303.62
2017-08-07,260.95,297.47,384.34,308.71,177.31,354.73,302.08,146.17,289.75,316.16,4310.79
2017-08-08,260.51,297.39,382.89,308.33,177.0,353.01,301.19,146.0,287.23,317.35,4300.74
2017-08-09,259.78,296.0,383.55,308.7,176.88,353.57,301.3,146.05,287.67,315.78,4299.53
2017-08-10,256.48,291.5,381.74,305.14,173.76,349.04,297.35,142.93,284.15,316.63,4238.38
2017-08-11,257.63,293.01,382.0,303.03,172.84,350.12,297.68,144.0,283.64,314.69,4243.98
2017-08-14,260.29,295.05,384.07,302.26,175.23,352.4,300.7,146.31,286.31,316.62,4286.76
2017-08-15,259.21,292.4,385.85,301.07,175.61,352.39,300.01,146.71,286.43,318.21,4285.32
2017-08-16,259.67,293.71,387.21,298.1,175.19,353.31,300.57,147.1,289.1,319.43,4292.26
2017-08-17,255.21,289.13,383.72,293.79,172.15,348.85,295.44,144.19,284.64,317.16,4226.13
2017-08-18,254.98,287.73,382.34,295.45,172.06,347.4,294.43,144.12,284.87,319.15,4218.46
2017-08-21,255.54,288.27,384.01,293.82,171.66,348.99,294.72,144.04,285.18,320.2,4223.44
2017-08-22,258.93,291.29,384.15,295.86,173.46,353.07,298.01,146.14,288.62,320.84,4265.54
2017-08-23,257.65,288.87,382.85,296.99,173.07,350.56,295.4,145.87,288.17,321.81,4251.08
2017-08-24,256.37,288.14,377.71,296.94,172.94,351.55,294.27,145.69,287.76,321.55,4242.31
2017-08-25,256.0,288.88,378.63,298.49,173.36,351.33,295.58,145.53,288.52,322.54,4249.74
2017-08-28,256.38,289.16,377.87,297.08,172.52,353.45,295.6,145.95,289.19,323.27,4251.94
2017-08-29,257.01,288.7,378.92,296.74,171.74,354.04,297.6,146.56,287.58,322.78,4255.94
2017-08-30,258.87,290.78,379.02,296.84,172.54,356.07,298.62,147.78,289.69,321.53,4276.36
2017-08-31,259.63,292.24,379.2,298.39,172.54,362.1,299.71,148.84,292.09,321.61,4300.96
2017-09-01,259.58,293.59,380.78,300.96,173.3,361.8,300.16,148.78,294.05,320.64,4309.68
2017-09-05,257.38,292.39,381.5,302.66,169.48,360.21,296.91,147.45,289.87,321.58,4277.14
2017-09-06,257.69,294.01,382.83,307.62,169.9,361.85,297.22,147.72,290.69,319.9,4290.55
2017-09-07,255.01,291.57,383.64,308.19,167.11,365.88,297.44,148.48,290.97,322.36,4290.47
2017-09-08,253.09,290.55,381.16,305.04,168.39,367.42,298.47,147.2,290.91,323.82,4284.21
2017-09-11,254.11,292.11,383.74,308.14,171.32,370.44,301.04,149.41,294.95,326.83,4330.68
2017-09-12,255.24,293.41,384.26,309.74,173.39,371.24,302.59,149.62,297.36,321.14,4345.44
2017-09-13,256.26,295.52,384.55,313.58,173.77,369.9,302.2,149.38,297.25,319.43,4348.77
2017-09-14,253.91,293.93,383.55,314.8,173.19,370.24,303.61,148.83,298.17,322.28,4344.97
2017-09-15,254.45,293.25,384.44,315.62,174.01,369.18,304.87,149.28,298.1,322.66,4353.38
2017-09-18,253.78,292.02,384.59,317.01,175.78,369.01,306.62,149.24,299.84,319.54,4359.83
2017-09-19,256.43,291.88,383.53,318.19,177.18,366.12,306.87,149.8,301.43,318.85,4364.7
2017-09-20,257.8,292.91,380.1,320.38,178.28,366.67,308.95,149.09,302.65,316.38,4367.47
2017-09-21,256.86,292.22,376.41,320.17,178.64,364.62,309.99,148.2,301.91,316.16,4354.28
2017-09-22,257.42,292.86,375.55,321.87,178.62,364.93,310.86,148.3,301.06,313.89,4357.16
2017-09-25,254.63,292.27,378.09,326.61,178.34,363.71,310.85,146.19,301.33,316.54,4347.48
2017-09-26,254.34,292.1,378.67,325.98,178.18,363.08,310.82,146.76,300.12,316.04,4348.03
2017-09-27,257.81,293.67,375.91,327.54,180.5,362.85,310.91,148.44,300.04,311.8,4365.8
2017-09-28,257.64,293.54,376.02,328.03,180.76,363.42,310.67,148.66,302.2,312.89,4371.7
2017-09-29,259.72,294.62,375.62,327.89,181.37,365.54,311.56,149.77,302.2,312.54,4387.97
2017-10-02,258.67,295.15,374.87,327.83,182.98,369.03,313.77,149.89,305.5,313.24,4404.97
2017-10-03,260.4,296.29,375.22,327.56,183.52,369.1,315.28,150.22,306.82,312.05,4414.62
2017-10-04,260.21,297.85,376.59,327.36,182.93,370.76,315.1,150.03,306.76,315.36,4420.33
2017-10-05,262.45,299.52,378.14,328.69,184.83,370.99,315.85,151.62,308.65,314.98,4445.82
2017-10-06,262.51,300.02,374.6,326.0,184.92,370.74,315.71,152.06,308.12,314.77,4442.04
2017-10-09,261.61,298.96,373.61,326.82,184.23,368.24,314.47,152.43,308.14,315.2,4434.02
2017-10-10,261.08,298.64,377.3,327.15,184.99,369.07,314.83,152.5,308.14,318.29,4444.4
2017-10-11,261.63,298.85,378.2,327.93,184.74,369.95,314.74,153.21,308.31,319.79,4452.47
2017-10-12,258.11,296.87,379.74,326.7,183.41,369.45,316.36,153.28,308.89,321.39,4445.24
2017-10-13,258.66,298.17,380.25,326.52,183.33,368.35,315.55,154.08,310.36,318.95,4449.18
2017-10-16,260.16,298.71,380.4,327.25,184.53,366.94,316.1,154.65,310.05,318.38,4457.03
2017-10-17,260.55,298.82,379.0,327.52,183.51,371.76,315.2,154.61,309.28,320.25,4460.03
2017-10-18,259.8,298.06,378.62,325.24,184.54,372.36,315.41,155.09,308.61,319.77,4463.47
2017-10-19,259.57,298.03,376.55,324.22,184.81,374.62,316.26,154.55,309.65,323.0,4465.19
2017-10-20,260.37,298.7,375.87,325.1,186.96,375.05,319.7,155.6,312.36,323.41,4488.25
2017-10-23,256.33,296.64,375.53,323.19,186.7,374.07,317.12,154.97,311.72,323.58,4470.49
2017-10-24,256.08,297.49,374.28,324.07,188.09,371.56,318.83,155.52,313.58,323.84,4477.81
2017-10-25,254.6,296.35,373.18,321.86,187.16,371.12,315.55,155.0,311.99,322.43,4456.93
2017-10-26,254.19,297.32,373.65,322.64,188.2,367.3,316.0,155.53,316.23,322.42,4462.59
2017-10-27,259.99,302.07,370.45,323.28,188.01,367.2,315.74,160.06,314.51,324.39,4498.62
2017-10-30,259.64,300.89,367.05,324.49,187.14,363.25,313.42,160.72,313.25,324.5,4484.51
2017-10-31,259.68,300.77,370.14,325.67,186.62,362.66,312.15,161.35,313.83,324.7,4488.85
2017-11-01,261.12,300.98,371.21,329.2,187.06,363.38,311.95,161.47,315.73,322.87,4495.99
2017-11-02,258.3,298.67,370.43,328.19,188.74,361.87,313.68,161.65,313.33,324.23,4497.19
2017-11-03,258.61,299.76,370.65,329.02,187.98,364.75,313.37,163.02,312.89,325.42,4511.42
2017-11-06,258.43,301.96,366.73,336.26,187.73,363.52,313.45,163.62,311.49,324.09,4517.42
2017-11-07,259.39,300.3,370.79,335.67,185.24,364.49,314.18,163.8,312.11,328.08,4516.59
2017-11-08,259.42,300.49,374.78,334.34,184.13,365.32,313.58,164.6,312.16,328.04,4523.16
2017-11-09,259.16,300.99,374.66,335.3,183.51,365.36,309.68,163.23,309.51,328.51,4506.92
2017-11-10,259.5,302.02,378.36,333.19,183.01,362.93,310.15,163.15,309.06,327.07,4504.01
2017-11-13,259.52,302.99,380.63,331.38,183.35,363.32,308.6,163.13,310.7,330.91,4508.52
2017-11-14,257.86,303.32,381.83,326.27,183.25,361.82,307.36,162.86,307.55,335.04,4498.59
2017-11-15,257.52,302.02,377.73,322.48,183.59,360.81,305.79,161.55,305.72,331.91,4474.45
2017-11-16,260.18,304.46,383.72,321.01,183.73,364.57,308.54,163.71,309.65,330.77,4512.15
2017-11-17,259.31,305.93,382.16,322.39,183.49,363.15,307.05,162.62,310.0,328.51,4500.42
2017-11-20,258.99,306.43,381.88,321.79,184.4,361.63,308.34,163.07,310.56,327.47,4506.26
2017-11-21,261.53,308.28,382.96,322.51,184.87,364.79,310.34,165.02,312.06,328.26,4535.78
2017-11-22,262.06,308.63,382.36,323.92,184.13,364.64,310.85,164.6,311.33,328.32,4532.66
2017-11-24,262.34,309.28,382.29,324.8,183.86,365.44,310.85,165.5,312.74,328.83,4542.13
2017-11-27,263.12,309.53,382.5,321.46,183.8,365.69,311.42,165.48,310.85,330.34,4540.73
2017-11-28,264.67,312.89,385.49,324.11,188.54,368.3,316.04,165.8,314.48,331.76,4585.58
2017-11-29,262.79,314.35,387.47,325.84,191.91,370.16,318.93,161.55,314.91,331.96,4584.3
2017-11-30,263.68,315.84,390.82,330.89,193.03,373.0,323.89,163.1,316.7,333.11,4623.04
2017-12-01,263.41,315.91,391.78,333.52,193.48,372.31,320.13,162.17,314.0,331.92,4613.8
2017-12-04,264.26,319.54,395.41,333.42,196.48,367.72,322.81,159.04,317.2,330.0,4609.02
2017-12-05,263.03,317.63,394.82,331.77,195.34,367.03,319.94,159.37,315.62,325.9,4591.93
2017-12-06,263.32,315.45,397.05,327.53,194.68,366.61,320.33,160.57,313.69,327.15,4591.49
2017-12-07,265.13,316.26,393.52,328.6,195.26,366.73,323.21,161.62,315.89,327.62,4605.51
2017-12-08,266.1,317.75,394.38,331.51,196.41,370.8,324.53,162.31,315.81,328.67,4631.21
2017-12-11,268.05,318.55,394.42,333.86,195.95,372.36,323.85,163.63,316.17,330.71,4646.05
2017-12-12,269.63,318.62,394.35,332.79,197.95,373.85,324.26,163.2,316.23,324.97,4653.36
2017-12-13,269.2,318.81,396.45,332.33,195.45,374.99,325.45,163.28,317.0,325.84,4651.27
2017-12-14,270.56,319.7,394.92,331.26,194.15,371.21,323.35,163.15,313.57,325.37,4632.89
2017-12-15,273.48,321.42,399.33,331.18,196.17,375.54,325.67,165.17,315.26,326.69,4674.65
2017-12-18,274.94,323.99,399.0,333.47,197.79,375.49,327.85,166.44,319.96,322.91,4699.85
2017-12-19,273.13,323.71,399.72,333.84,197.0,375.08,327.88,165.56,319.68,317.09,4684.72
2017-12-20,272.38,323.09,398.65,338.43,196.52,374.01,328.88,165.41,319.83,314.61,4681.27
2017-12-21,274.16,325.12,398.37,345.47,198.18,373.06,329.08,164.93,320.91,310.88,4690.57
2017-12-22,273.86,324.55,399.06,346.22,197.75,371.85,329.19,164.81,322.12,311.33,4688.44
2017-12-26,272.93,325.29,400.1,349.07,197.09,372.06,329.46,163.66,321.86,309.51,4683.64
2017-12-27,272.1,324.67,400.07,347.96,197.27,372.76,330.29,163.93,322.31,310.83,4687.57
2017-12-28,272.67,325.48,399.35,348.27,198.11,373.16,330.87,164.1,323.62,312.44,4696.79
2017-12-29,271.28,323.33,399.18,346.9,196.74,370.47,329.93,163.1,322.66,312.44,4672.65
2018-01-02,276.93,328.28,397.0,353.09,196.62,375.03,332.45,165.4,327.5,309.71,4711.6
2018-01-03,277.92,330.03,396.76,358.48,197.67,378.68,334.2,167.2,329.94,307.35,4741.75
2018-01-04,278.46,331.09,397.81,360.62,199.62,379.1,336.72,168.03,332.78,304.67,4761.55
2018-01-05,281.05,333.92,399.62,360.56,200.21,382.52,339.18,170.0,335.72,304.63,4795.03
2018-01-08,281.36,334.21,400.53,362.66,199.96,381.06,340.41,170.63,336.04,307.5,4803.06
2018-01-09,280.34,334.63,399.69,361.51,201.39,385.24,342.47,170.2,335.35,304.43,4810.32
2018-01-10,279.9,334.58,397.91,361.15,203.1,384.77,342.76,169.67,333.41,301.0,4804.99
2018-01-11,282.16,340.01,397.54,368.46,204.06,386.41,347.16,170.48,337.67,299.93,4839.06
2018-01-12,282.08,344.38,397.47,372.01,205.97,389.32,350.17,171.52,338.31,298.27,4871.73
2018-01-16,280.42,341.99,399.01,367.44,205.31,391.1,346.93,170.81,334.37,297.49,4854.62
2018-01-17,281.4,343.47,403.67,370.57,207.03,394.94,348.52,173.5,336.01,299.4,4900.32
2018-01-18,282.2,343.3,402.66,367.62,206.73,395.02,346.4,173.8,335.78,297.54,4892.7
2018-01-19,283.85,346.29,407.15,367.26,208.14,396.56,347.15,174.07,337.79,296.66,4914.25
2018-01-22,288.88,350.06,409.98,374.97,209.87,399.16,347.04,175.58,337.09,296.99,4953.94
2018-01-23,290.91,353.09,408.86,374.4,209.95,397.1,347.52,176.71,337.0,299.82,4964.85
2018-01-24,291.15,354.52,409.27,373.47,211.38,398.35,346.74,175.11,338.24,298.06,4962.07
2018-01-25,292.43,354.03,409.35,370.58,210.98,401.88,347.27,174.69,340.63,302.62,4965.07
2018-01-26,295.46,357.5,411.81,372.9,212.7,410.6,351.21,177.56,342.02,302.81,5023.92
2018-01-29,293.41,356.59,409.74,367.13,211.73,409.5,348.95,176.01,338.14,298.94,4990.31
2018-01-30,292.46,354.65,406.95,359.76,209.17,400.79,345.99,174.23,335.68,299.46,4936.16
2018-01-31,292.64,353.43,405.3,360.07,209.41,395.0,347.38,175.51,335.99,302.82,4938.67
2018-02-01,295.38,349.63,403.46,364.03,211.59,395.3,346.75,175.46,331.35,298.02,4936.13
2018-02-02,288.01,346.51,396.32,349.01,206.92,389.98,339.74,170.26,322.74,295.89,4831.66
2018-02-05,275.47,334.66,381.53,333.81,196.6,372.23,324.59,163.4,311.79,290.87,4633.68
2018-02-06,280.07,342.99,385.45,336.17,199.93,376.44,330.0,168.03,320.56,286.55,4714.85
2018-02-07,276.31,342.08,383.92,330.57,200.27,376.15,330.9,165.73,317.8,285.19,4691.35
2018-02-08,264.73,328.35,375.38,320.72,191.26,362.74,317.94,158.76,306.48,281.79,4515.73
2018-02-09,270.32,330.65,376.13,320.25,194.94,368.03,321.41,162.84,311.73,287.95,4584.21
2018-02-12,272.79,335.1,380.15,325.6,197.62,371.58,326.48,165.75,318.25,290.24,4648.11
2018-02-13,272.66,336.83,381.84,324.14,198.5,371.77,327.26,166.2,317.35,291.44,4660.44
2018-02-14,276.7,342.1,381.45,328.69,203.11,375.94,331.25,169.51,321.51,288.13,4723.83
2018-02-15,280.57,345.17,387.53,327.67,204.37,380.28,336.21,172.74,323.8,294.47,4781.65
2018-02-16,280.39,343.66,389.13,326.92,204.15,382.93,336.46,172.41,322.76,296.88,4783.73
2018-02-20,279.2,342.58,380.36,325.11,203.71,378.84,333.0,172.84,321.29,293.14,4756.02
2018-02-21,278.99,342.13,375.65,319.73,203.58,377.14,332.97,171.82,320.06,289.28,4729.94
2018-02-22,278.58,342.53,376.53,323.18,201.99,376.58,335.02,171.97,322.28,290.61,4734.83
2018-02-23,283.51,347.09,380.4,330.28,204.96,382.53,337.79,175.7,326.89,298.35,4810.93
2018-02-26,287.28,350.09,382.93,332.45,208.05,387.36,342.49,178.47,328.43,297.53,4867.9
2018-02-27,280.1,342.68,377.67,328.04,206.11,383.47,338.33,176.8,323.86,292.52,4806.53
2018-02-28,276.44,341.09,373.76,320.54,203.47,377.21,333.34,175.57,318.11,290.65,4753.55
2018-03-01,272.76,337.61,372.62,320.02,199.77,371.38,326.94,172.58,314.82,290.65,4690.73
2018-03-02,275.17,337.93,375.71,321.32,200.39,375.13,326.7,174.26,314.13,289.95,4714.82
2018-03-05,279.14,341.75,379.28,324.75,203.13,378.33,330.64,175.9,318.41,295.66,4766.86
2018-03-06,280.24,344.21,379.61,324.91,203.94,377.86,332.25,176.33,321.95,291.64,4779.61
2018-03-07,281.36,341.78,376.08,322.21,203.59,379.74,332.23,177.3,320.66,289.59,4777.53
2018-03-08,282.93,342.89,379.76,321.99,204.16,382.39,333.88,178.12,321.12,291.68,4799.76
